Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-E-4923,5,"This case should work well to protect my iPad from getting bounced around on the boat (I know it's not waterproof--the iPad sits on dash at a great angle.  It is a bit heavy, but fit well.",2024-09-07,,2024-10-05,Electronics,
PROD-CSaJ-4257,4,"I Was Looking For -
1) Large cavity satchel to carry paperwork when traveling overseas  2)  locking system  3) sturdy and lightweight

PROS  -  Locking system to keep others from getting in main compartment.  Lightweight and feels like sturdy material.  Strong straps with wire running through it.  N",2022-05-10,,2022-05-27,Clothing_Shoes_and_Jewelry,
PROD-CSaJ-9279,5,"These bibs are excellent, they are stretchy and very comfortable.  I also like the",2023-08-24,2023-08-27,2023-08-25,Clothing_Shoes_and_Jewelry,
PROD-B-4456,5,I bought this book because I heard that it inspired George Romero to create Night of the Living Dead.  The main story is amazing.  The only thing I didn't realize is that half-way through it turns into short stories.  'I Am Legend' is just one of about a dozen short stories - it being the longest.  ,2023-09-28,,2023-10-27,Books,
PROD-TaG-9085,5,"These are great, but understand they're toy soldiers for fantasy nerds.  As long as you don't expect more than you would from their green and tan counterparts, you will be pleased.  Actually, the quality is quite a bit higher.",2024-08-27,,2024-09-23,Toys_and_Games,
PROD-MaT-9785,5,"I'm a pilot and to view a Spit shooting down ME-109's, well, it doesn't get any better than that. (If you like to fly).",2023-01-27,,2023-02-26,Movies_and_TV,
PROD-E-8962,3,"It's okay, barely. You get what you pay for every time. It's good for a starter 5.1 setup but don't expect any oooos and aahhs.
I purchased the exact item from Walmart for $59.99.
The sound is okay if you use an equalizer to balance things out. Small speakers *always* mean small sound.
The four corn",2022-04-08,,2022-04-21,Electronics,
PROD-B-2084,5,The concept really comes as a shock to me.  I read a lot of books about the past,2022-09-12,,2022-09-14,Books,
PROD-HaK-9689,1,"These are VERY nice, quality, and the quality is just right.  These are the perfect size to store two small bags of food",2024-03-30,,2024-04-01,Home_and_Kitchen,
PROD-PS-5119,4,"This took my cat less than a day to figure out. So that is good. But the design is not 100% perfect. I'm glad the base is more stable than the first Catit Food Tree. But still, it could have a bit more weight to be more bottom heavy.
The problem I quickly noticed is that kibble pieces can become tra",2023-01-18,,2023-02-05,Pet_Supplies,
PROD-KS-3286,4,I need to know more!  I love the way these two characters work together.  I just hope that this book is a great read.  The characters are great.  I can't wait to see what else happens next.I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling of danger in the ,2024-11-29,2024-12-13,2024-11-30,Kindle_Store,
PROD-MaT-6635,5,"First rate performance by Anthony Hopkins. The movie is a good one.

The acting is good. There are some bad language, but the movie is a good one.",2022-06-11,2022-06-22,2022-06-12,Movies_and_TV,
PROD-SaO-4733,5,Great product. My old grip hurt my fingure when I fired it as this grip goes on my 410ga pistol. The new grip eliminated that problem and much more comfortable to shoot. Not my first itm from Hogue and as always the item is perfect for me. All Aces here and would recommend Hogue Products to everyone,2023-10-20,2023-11-02,2023-11-02,Sports_and_Outdoors,
PROD-CSaJ-7873,5,This was for my daughter.  She seems pleased with it.  Says it is good for sitting.  Not all braces of this kind are.,2023-09-20,,2023-10-15,Clothing_Shoes_and_Jewelry,
PROD-E-6038,3,It works fine but the caps do not stay on very well. East to lose.,2022-12-08,,2022-12-22,Electronics,
PROD-CSaJ-5557,4,My last pair lasted several years. The quality is good but the fit is just a little tight.,2022-03-28,,2022-03-30,Clothing_Shoes_and_Jewelry,
PROD-HaK-4258,3,"I purchased the DC21 stowaway and it arrived with a very good seal.  The dimensions were exactly what I was looking for.  The attachments were very easy to use.  I used these to make a little bread in the oven, they were perfect.  I also used them for the crock pot as a quick and easy way to make a ",2024-06-09,2024-06-13,2024-06-10,Home_and_Kitchen,
PROD-CSaJ-7924,5,"After 3 years my Hanky has worn them out and they are still nice and comfortable.Very pretty.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS size, it is a little bigger than I expected but not too tight. It's a good product and I'm very happy with it.I",2024-04-11,2024-04-24,2024-04-14,Clothing_Shoes_and_Jewelry,
PROD-TaG-8019,5,I bought this as a gift for my granddaughter who absolutely loves dogs. She loves coming to my house which is filled with real live terriers (seven of them) so I thought this was a perfect gift. Everybody loved it. It is very high quality and quite realistic. I'd like to get another one just to have,2022-03-05,2022-03-18,2022-03-27,Toys_and_Games,
PROD-SaO-6977,5,Will be buying again. These are an amazing quality and comfortable fit.  I have worn them for,2024-06-16,2024-06-22,2024-06-17,Sports_and_Outdoors,
PROD-CSaJ-5552,5,"I love this bootie, however I wish they had the purple in my size 81/2 m I will be buying more. My feet were comfortable all day. when you get this fashion in my size in a  purple size 81/2 (M) please contact me so I can purchase. I'll be waiting to hear from you. :)

Thanks Much,
Barbara D.",2024-01-21,,2024-02-11,Clothing_Shoes_and_Jewelry,
PROD-KS-2824,4,"One of the Caliber women, Juliette, has decided that she wants to go to college and is determined to get the best possible education.  She is not sure if she should go to college or stay in college.  She has been thinking",2022-11-11,2022-11-19,2022-11-13,Kindle_Store,
PROD-E-4923,3,I ordered the exact same cable for the same price. I did not need to purchase a new cable.  I had a similar cable for about $60 and it worked great.I have had this product for about a year and it works great. I have had it for almost 3 months and it's working just fine. I also have had it,2022-06-07,2022-06-15,2022-06-10,Electronics,
PROD-PS-1188,5,Love that it makes SO MUCH and that it is easy to use without needing machines.,2023-10-06,,2023-10-16,Pet_Supplies,
PROD-PS-7304,5,"I, more than my dog, love this.  Way too cute.",2022-02-23,,2022-03-13,Pet_Supplies,
PROD-B-9179,5,"Chuck Palahniuk is most known as the author of Fight Club, the book that became the movie with Brad Pitt and Ed Norton; and overnight Palahniuk had a cult following. Erie, scary, and terrifying; if I had to use three words to describe this book, that would be it. Robert A. Heinlien the classic Scien",2024-03-03,,2024-03-09,Books,
PROD-HaK-3927,1,The product arrived dried up and useless...perhaps laid on the shelf for years.  Returned it.,2023-06-18,,2023-06-27,Home_and_Kitchen,
PROD-KS-7912,5,"Dorian Devil is the type of character you want to know more about the further his story develops. In Venice, we are introduces to parts of Dorian that were not provided in the first book Denver. We get to see why he seems like a jerk one moment and a nice guy the next. The poor guy was being gunned ",2023-08-08,,2023-08-26,Kindle_Store,
PROD-KS-5012,3,"This book was entertaining and had me chuckling.  I will definitely read more by this author.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong, likab",2022-09-09,2022-09-19,2022-09-10,Kindle_Store,
PROD-MaT-2519,4,"In 1988, British ITV did a documentary called ""The Burgh"" on the Burgh, the infamous British army camp in Iraq. The Burgh is the most infamous camp in the world today. The Burgh is in fact a fictional story about the soldiers and their families. The documentary also includes a behind the scenes look",2024-06-30,,2024-07-03,Movies_and_TV,
PROD-SaO-3664,4,Good value despite long shipping time. The only problem is that it comes with a small screw driver.,2023-10-17,2023-10-21,2023-10-20,Sports_and_Outdoors,
PROD-TaG-9085,5,"These are great quality hats, and my daughter loves them. I also love that they are made of durable plastic so they don't get scratched. ",2023-08-18,,2023-08-19,Toys_and_Games,
PROD-HaK-7126,1,I had previously bought the white desk for my daughter and was happy with it. So I decided to order another one for my son. The red one that I received today is ridiculous. The entire thing looks like it's covered in a thin paper. There are faint brown lines on the legs that is peeling away as well ,2022-12-23,,2023-01-11,Home_and_Kitchen,
PROD-SaO-1750,4,"I'm a 6'2 240 pound amateur bodybuilder. I ordered this for an alternative cardio method living here in South Florida and as a fishing platform. To be clear I use this solo as the single seater was too small and I exceed the weight limit.

First impressions it's not exactly portable long distances. ",2022-09-06,,2022-10-04,Sports_and_Outdoors,
PROD-HaK-5315,4,"I wanted a good sturdy slip cover to protect my chairs from kids.  These do that job well.  They get dirty, but they are easy to take on and off and wash up in the washing machine really well.  I'd buy them again.",2023-04-30,,2023-05-03,Home_and_Kitchen,
PROD-B-4456,5,"Julian Barnes has a real winner. Literally it won the Booker Man prize but also, it is deserving of it! We read this for our book club and it was perfect for discussion. Highly recommend.",2024-01-26,,2024-02-15,Books,
PROD-B-7572,5,I loved this book. The characters were well developed. The dialogue in the book was snappy. The protagonist in the book was funny and interesting. There was continuous drama throughout the story. Easy to visualize.,2022-06-26,2022-07-10,2022-07-11,Books,
PROD-PS-2827,5,This is the fourth pet fountain I have bought and it is a nice size for the size of the fountain. The fountain is very bright and the clear plastic is attractive. The only problem is that it is hard to open,2024-09-07,2024-09-19,2024-09-09,Pet_Supplies,
PROD-KS-1409,5,This book is so funny and sweet and the characters are hilarious.  This is the first book by this author and I can't wait to read the next one.This is a great book. It is short and sweet.,2022-09-14,,2022-09-17,Kindle_Store,
PROD-SaO-4150,5,"I love that my laces are not too wide and I can't wear my belt too wide.Great product. Great price. I am a 32 year old man who works at a large company. I had no issues with the fit, they were",2024-07-10,2024-07-18,2024-07-13,Sports_and_Outdoors,
PROD-B-7572,4,"Wandering the hollows of Harlan county during the series finale of Justified, my attention was momentarily distracted from the task at hand by the title of this tome in the screenwriters homage to Raylands true daddy. It gave me pause such that I might consider acquiring a copy, which subsequent to ",2023-01-08,,2023-01-15,Books,
